SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,EdgeCount,Indegree,IsSingleNode,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,Outdegree,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
251,3.36031242,0,0.29759138,1,2,11,2,1,FALSE,اشراق,962.5,2,0,1,0,0.86875832,FALSE,0,اشراق,0,0.58832518
252,3.47892885,5.40E-07,0.2874448,0.08333333,4,12,4,2,FALSE,حس,176.75,4,0,2,0,0.85856636,FALSE,0,حس,688,0.26384731
253,3.94730066,2.00E-07,0.25333768,0,2,12,2,1,FALSE,بااحتیاط,32.5,2,0,1,0,0.82848979,FALSE,0,بااحتیاط,662,0.5
254,3.52587761,1.54E-04,0.28361733,0.03333333,6,11,6,3,FALSE,پریان,254.5,6,0,3,0,0.86632268,FALSE,0,پریان,206736,0.18802469
255,3.58063686,4.00E-08,0.27927993,0,2,11,2,1,FALSE,ضمیرت,136.5,2,0,1,0,0.85138149,FALSE,0,ضمیرت,69,0.53137255
256,3.82636684,2.00E-08,0.26134452,0,2,11,2,1,FALSE,کسیست,79.5,2,0,1,0,0.84785286,FALSE,0,کسیست,66,0.53767123
257,3.33379109,8.07E-05,0.29995881,0,2,11,2,1,FALSE,منتفی,693.5,2,0,1,0,0.86511873,FALSE,0,منتفی,68531,0.50036127
258,3.41438503,1.80E-07,0.29287851,0.5,2,11,2,1,FALSE,جودها,288.5,2,0,1,0,0.85817244,FALSE,0,جودها,550,0.51243339
259,3.4142992,7.40E-07,0.29288587,0,2,11,2,1,FALSE,وجودها,288.5,2,0,1,0,0.85831114,FALSE,0,وجودها,952,0.50975177
260,3.33379109,2.69E-05,0.29995881,0,2,11,2,1,FALSE,مختفی,694.5,2,0,1,0,0.86511873,FALSE,0,مختفی,24285,0.50036075
261,3.33387692,0,0.29995109,1,2,11,2,1,FALSE,منطفی,746.5,2,0,1,0,0.86593986,FALSE,0,منطفی,0,0.51948504
262,3.88395846,0,0.25746928,1,3,12,3,1,FALSE,طوری,23,3,0,2,1,0.82759099,FALSE,0,طوری,0,0.52272727
263,3.87787504,0,0.25787319,0,1,12,1,0,FALSE,نادر,54,1,0,1,0,0.83880937,FALSE,0,نادر,0,0
264,4.19835207,7.62E-05,0.23818869,0,2,12,2,1,FALSE,افکار,42.5,2,0,1,0,0.83824345,FALSE,0,افکار,148784,0.5
265,3.80937259,1.00E-07,0.26251042,0,2,11,2,1,FALSE,میگزد,89.5,2,0,1,0,0.84501775,FALSE,0,میگزد,180,0.53313253
266,3.11303751,0,0.32122967,1,2,11,2,1,FALSE,ناخورده,1611.5,2,0,1,0,0.8780182,FALSE,0,ناخورده,0,0.55378007
267,3.66277573,1.30E-07,0.27301699,0,2,11,2,1,FALSE,ملوث,93.5,2,0,1,0,0.84837439,FALSE,0,ملوث,285,0.52857143
268,3.39533087,3.30E-07,0.29452211,0,2,11,2,1,FALSE,درنیابد,443.5,2,0,1,0,0.86083555,FALSE,0,درنیابد,681,0.50862069
269,3.92549996,1.22E-06,0.25474462,0.33333333,4,12,4,2,FALSE,کاسههای,728,4,0,2,0,0.87434532,FALSE,0,کاسههای,2190,0.30524109
270,4.41241095,8.10E-07,0.22663347,0,2,12,2,1,FALSE,شاهیم,11,2,0,1,0,0.81726032,FALSE,0,شاهیم,854,0.5
271,3.40914943,5.20E-07,0.2933283,0.5,2,10,2,1,FALSE,راهیم,417.5,2,0,1,0,0.86043054,FALSE,0,راهیم,928,0.50914634
272,3.36340228,8.07E-05,0.29731799,0,2,11,2,1,FALSE,آسمانست,786,2,0,1,0,0.8676154,FALSE,0,آسمانست,391909,0.50031867
273,4.36305896,7.62E-05,0.22919699,0,2,12,2,1,FALSE,سرپوش,693,2,0,1,0,0.86509099,FALSE,0,سرپوش,565201,0.50036153
274,3.33379109,2.20E-07,0.29995881,0,2,11,2,1,FALSE,شایگان,723,2,0,1,0,0.86527408,FALSE,0,شایگان,912,0.5149786
275,3.5154064,8.07E-05,0.28446213,0,2,11,2,1,FALSE,رایگانست,172,2,0,1,0,0.85324567,FALSE,0,رایگانست,95243,0.50146628
276,4.51506308,7.62E-05,0.22148085,0,2,12,2,1,FALSE,بدهیم,256.5,2,0,1,0,0.85710719,FALSE,0,بدهیم,63791,0.50098039
277,3.33379109,0,0.29995881,0.5,2,11,2,1,FALSE,رایگان,695,2,0,1,0,0.86509099,FALSE,0,رایگان,0,0.50180505
278,3.3954167,0,0.29451466,1,2,11,2,1,FALSE,شکرگویان,1766,2,0,1,0,0.87911673,FALSE,0,شکرگویان,0,0.57022925
279,3.36348811,0,0.2973104,0.5,2,11,2,1,FALSE,صوفیانیم,833,2,0,1,0,0.86811474,FALSE,0,صوفیانیم,0,0.51419753
280,3.36348811,0,0.2973104,0.5,2,11,2,1,FALSE,رحمها,791,2,0,1,0,0.86765979,FALSE,0,رحمها,0,0.50286078
281,3.33233199,2.50E-07,0.30009015,0.5,2,11,2,1,FALSE,کوبان,693,2,0,1,0,0.86623391,FALSE,0,کوبان,1137,0.51485884
282,3.98643893,1.00E-08,0.25085045,0,2,11,2,1,FALSE,ولادت,28.5,2,0,1,0,0.83799379,FALSE,0,ولادت,8,0.52884615
283,3.85554888,1.40E-07,0.25936644,0,2,11,2,1,FALSE,کنده,458,2,0,1,0,0.86098535,FALSE,0,کنده,584,0.51696833
284,3.39533087,0,0.29452211,0.5,2,11,2,1,FALSE,بسکلاند,744.5,2,0,1,0,0.86597315,FALSE,0,بسکلاند,0,0.56188679
285,4.15148914,5.00E-07,0.24087742,0,2,12,2,1,FALSE,کندهای,239.5,2,0,1,0,0.85457723,FALSE,0,کندهای,531,0.50316456
286,3.61385289,0,0.27671298,0.5,2,11,2,1,FALSE,میبرقصد,549,2,0,1,0,0.86208389,FALSE,0,میبرقصد,0,0.56597938
287,3.76130804,3.00E-08,0.26586496,0,2,11,2,1,FALSE,شوید,29,2,0,1,0,0.83988016,FALSE,0,شوید,187,0.50909091
288,3.86816582,3.00E-07,0.25852046,0.5,2,12,2,1,FALSE,پردههای,395,2,0,1,0,0.86034731,FALSE,0,پردههای,505,0.50771208
289,3.33319028,2.40E-06,0.30001287,0.41666667,4,11,4,2,FALSE,کودکان,636.75,4,0,2,0,0.87213715,FALSE,0,کودکان,18169,0.30278174
290,3.48116042,4.40E-07,0.28726053,0.5,2,12,2,1,FALSE,نرقصد,360.5,2,0,1,0,0.85828895,FALSE,0,نرقصد,1375,0.52170767
291,3.33387692,7.00E-07,0.29995109,0.5,2,11,2,1,FALSE,دیدگان,697,2,0,1,0,0.86514647,FALSE,0,دیدگان,1302,0.50216138
292,3.31945756,1.34E-06,0.30125404,0.16666667,4,11,4,2,FALSE,لطفت,618.75,4,0,2,0,0.87197071,FALSE,0,لطفت,3047,0.29922593
293,3.70088404,5.00E-07,0.27020571,0.16666667,4,12,4,2,FALSE,میرآب,246.3333333,4,0,2,1,0.85772304,FALSE,0,میرآب,1149,0.35042735
294,3.67307527,0,0.27225143,0.5,2,11,2,1,FALSE,غلامش,322.5,2,0,1,0,0.85732912,FALSE,0,غلامش,0,0.53929766
295,3.33224616,0,0.30009788,0.5,2,11,2,1,FALSE,گریخت,732,2,0,1,0,0.86652796,FALSE,0,گریخت,0,0.52775775
296,0,0,0,0,1,0,1,1,FALSE,اعلا,43,1,0,0,0,0.82924989,FALSE,0,اعلا,0,0
297,3.65985752,5.40E-07,0.27323468,0,2,12,2,1,FALSE,برقیست,68.5,2,0,1,0,0.84707057,FALSE,0,برقیست,414,0.50373134
298,4.32640975,1.54E-06,0.23113853,0,2,12,2,1,FALSE,خندههای,434.5,2,0,1,0,0.86066911,FALSE,0,خندههای,3056,0.5023175
299,4.21491717,2.15E-06,0.23725259,0,2,12,2,1,FALSE,مردند,1341,2,0,1,0,0.87593209,FALSE,0,مردند,3648,0.50149701
300,3.5871599,0,0.27877207,1,2,11,2,1,FALSE,خسوفی,386.5,2,0,1,0,0.8598036,FALSE,0,خسوفی,0,0.54590395
301,3.70431723,1.37E-06,0.26995528,0.5,2,12,2,1,FALSE,کسوفی,751.5,2,0,1,0,0.86605082,FALSE,0,کسوفی,8232,0.51863354
302,3.68225903,2.40E-07,0.27157242,0,2,11,2,1,FALSE,محاق,199,2,0,1,0,0.85190857,FALSE,0,محاق,696,0.52941176
303,3.68225903,6.00E-08,0.27157242,0,2,11,2,1,FALSE,احتراق,124.5,2,0,1,0,0.8498613,FALSE,0,احتراق,133,0.53232759
304,4.14084628,2.25E-06,0.24149653,0,2,12,2,1,FALSE,راستست,425.5,2,0,1,0,0.86130715,FALSE,0,راستست,6016,0.50475624
305,3.36022659,0,0.29759898,0.5,2,11,2,1,FALSE,بخوانم,535.5,2,0,1,0,0.86307146,FALSE,0,بخوانم,0,0.54531568
306,3.68225903,4.00E-08,0.27157242,0,2,11,2,1,FALSE,دق,102.5,2,0,1,0,0.84440191,FALSE,0,دق,48,0.52051282
307,3.7042314,3.60E-07,0.26996154,0,2,12,2,1,FALSE,خوانم,72,2,0,1,0,0.84438526,FALSE,0,خوانم,663,0.51079137
308,0,0,0,0,1,0,1,1,FALSE,تدلی,2,1,0,0,0,0.77385153,FALSE,0,تدلی,0,0
309,1,7.63E-05,1,0,2,1,2,1,FALSE,دنا,47,2,0,1,0,0.84051265,FALSE,0,دنا,89788,0.5
310,3.89073899,5.40E-07,0.25702058,0,2,11,2,1,FALSE,توستم,298.5,2,0,1,0,0.85355082,FALSE,0,توستم,3216,0.53700361
311,0,0,0,0,1,0,1,1,FALSE,مپالا,1384,1,0,0,0,0.86507989,FALSE,0,مپالا,0,0
312,3.27362458,0,0.3054718,1,2,11,2,1,FALSE,گوارد,715.5,2,0,1,0,0.86661119,FALSE,0,گوارد,0,0.54493526
313,3.8346923,6.00E-08,0.26077712,0,2,11,2,1,FALSE,جورت,22,2,0,1,0,0.83068131,FALSE,0,جورت,36,0.51219512
314,4.32887058,0,0.23100714,0,1,12,1,0,FALSE,ابرت,7,1,0,1,0,0.80900466,FALSE,0,ابرت,0,0
315,3.66775384,1.80E-07,0.27264643,0,4,12,4,2,FALSE,قیمت,53,4,0,2,0,0.84763648,FALSE,0,قیمت,657,0.29714286
316,4.42456231,0,0.22601106,0,1,12,1,0,FALSE,اشکوفهها,5,1,0,1,0,0.79371949,FALSE,0,اشکوفهها,0,0
317,3.79684147,3.00E-08,0.26337681,0,2,12,2,1,FALSE,شکاف,59,2,0,1,0,0.84311474,FALSE,0,شکاف,28,0.54205607
318,3.32769719,1.62E-06,0.30050811,0,2,11,2,1,FALSE,بپریدم,849,2,0,1,0,0.86881935,FALSE,0,بپریدم,4151,0.50177515
319,3.47978714,3.80E-07,0.2873739,0,2,11,2,1,FALSE,دادیش,329.5,2,0,1,0,0.85725144,FALSE,0,دادیش,572,0.51088647
320,3.11303751,1.47E-06,0.32122967,0.5,2,11,2,1,FALSE,شیء,1349.5,2,0,1,0,0.87613737,FALSE,0,شیء,3606,0.50392084
321,3.42511372,2.42E-04,0.29196111,0,2,11,2,1,FALSE,اوتیت,346.5,2,0,1,0,0.85923768,FALSE,0,اوتیت,322491,0.5
322,4.42459875,2.38E-04,0.22600919,0,2,12,2,1,FALSE,تملکهم,2,2,0,1,0,0.79262095,FALSE,0,تملکهم,326053,0.5
323,5.42408377,2.33E-04,0.18436293,0,2,13,2,1,FALSE,امراه,2,2,0,1,0,0.76411451,FALSE,0,امراه,329633,0.5
324,6.42356879,2.29E-04,0.1556767,0,2,14,2,1,FALSE,وجدت,21.5,2,0,1,0,0.82953839,FALSE,0,وجدت,333231,0.5
325,3.58707407,1.00E-07,0.27877874,0,2,11,2,1,FALSE,مجید,204,2,0,1,0,0.85309587,FALSE,0,مجید,252,0.51133501
326,3.95202129,7.10E-07,0.25303507,0,2,11,2,1,FALSE,خورشیدپرست,189,2,0,1,0,0.85312361,FALSE,0,خورشیدپرست,776,0.52513966
327,3.32778302,0,0.30050036,0.83333333,4,11,4,2,FALSE,رسیدم,1005.333333,4,0,2,1,0.87526076,FALSE,0,رسیدم,0,0.40867209
328,3.80224873,2.00E-08,0.26300226,0.5,2,12,2,1,FALSE,کآواز,75,2,0,1,0,0.84515091,FALSE,0,کآواز,61,0.54744526
329,4.32555145,2.30E-07,0.2311844,0,2,12,2,1,FALSE,بگداز,70,2,0,1,0,0.84614958,FALSE,0,بگداز,1196,0.50364964
330,3.75126599,6.10E-06,0.26657667,0.25,4,12,4,2,FALSE,فسرده,230.75,4,0,2,0,0.86064692,FALSE,0,فسرده,9942,0.2760479
331,3.32778302,0,0.30050036,1,2,11,2,1,FALSE,بازمیا,889.5,2,0,1,0,0.86950178,FALSE,0,بازمیا,0,0.51150086
332,3.33387692,0,0.29995109,1,2,11,2,1,FALSE,دهانم,1122.5,2,0,1,0,0.87096094,FALSE,0,دهانم,0,0.56921907
333,3.48107459,0,0.28726762,0.5,2,12,2,1,FALSE,واپرس,392,2,0,1,0,0.85919885,FALSE,0,واپرس,0,0.5399449
334,4.11861643,4.00E-08,0.24279998,0,2,12,2,1,FALSE,گویدت,20.5,2,0,1,0,0.81591767,FALSE,0,گویدت,113,0.51315789
335,3.33344777,7.65E-05,0.2999897,0,3,11,3,1,FALSE,آسیابان,480,3,0,2,0,0.86534066,FALSE,0,آسیابان,99835,0.34214286
336,4.43910394,2.00E-08,0.22527069,0,2,12,2,1,FALSE,عاقلانی,10.5,2,0,1,0,0.82102752,FALSE,0,عاقلانی,12,0.5
337,4.43918977,8.92E-06,0.22526633,0,2,12,2,1,FALSE,داستانی,790,2,0,1,0,0.86767088,FALSE,0,داستانی,8047,0.50031706
338,3.27353875,2.81E-06,0.30547981,0,2,11,2,1,FALSE,بشنیدهایم,567,2,0,1,0,0.86496893,FALSE,0,بشنیدهایم,6031,0.50311111
339,4.43918977,4.99E-06,0.22526633,0,2,12,2,1,FALSE,ارمغانی,697,2,0,1,0,0.86512983,FALSE,0,ارمغانی,5398,0.50144092
340,3.36357394,0,0.29730281,1,2,11,2,1,FALSE,زنهارخواه,1188.5,2,0,1,0,0.87222592,FALSE,0,زنهارخواه,0,0.58032227
341,3.70938117,4.00E-08,0.26958675,0,2,11,2,1,FALSE,آوردهایم,114,2,0,1,0,0.8498613,FALSE,0,آوردهایم,117,0.55665025
342,3.71581838,3.90E-07,0.26911972,0.5,2,11,2,1,FALSE,سبوهای,440,2,0,1,0,0.86098535,FALSE,0,سبوهای,1160,0.52009456
343,3.43944726,2.52E-04,0.29074439,0.01111111,10,11,10,9,FALSE,فاسقنا,75.2,10,0,1,0,0.85817244,FALSE,0,فاسقنا,303221,0.10508475
344,3.79847223,0,0.26326374,1,2,12,2,1,FALSE,مرمر,1402.5,2,0,1,0,0.87637594,FALSE,0,مرمر,0,0.51392451
345,3.79847223,0,0.26326374,1,2,12,2,1,FALSE,بینر,1402.5,2,0,1,0,0.87637594,FALSE,0,بینر,0,0.51392451
346,3.11303751,0,0.32122967,1,2,11,2,1,FALSE,بیماده,1373,2,0,1,0,0.87610963,FALSE,0,بیماده,0,0.50870693
347,3.77718651,2.70E-07,0.26474732,0,2,12,2,1,FALSE,صفتهای,232.5,2,0,1,0,0.85536507,FALSE,0,صفتهای,798,0.52733485
348,3.98858467,2.00E-08,0.2507155,0,2,12,2,1,FALSE,بیشکل,11.5,2,0,1,0,0.82291389,FALSE,0,بیشکل,11,0.525
349,3.98867147,0,0.25071004,0,1,12,1,0,FALSE,اغنیا,19,1,0,1,0,0.82041167,FALSE,0,اغنیا,0,0
350,3.58707407,9.00E-07,0.27877874,0,2,11,2,1,FALSE,میخورند,307.5,2,0,1,0,0.8564636,FALSE,0,میخورند,3480,0.54056437
351,4.4270878,1.86E-05,0.22588212,0,2,12,2,1,FALSE,اکبری,422,2,0,1,0,0.86130715,FALSE,0,اکبری,22993,0.50119048
352,3.4392756,0,0.2907589,0.5,2,11,2,1,FALSE,رسمی,282,2,0,1,0,0.85601975,FALSE,0,رسمی,0,0.50357143
353,3.82655338,0,0.26133178,0,1,11,1,0,FALSE,گفتنت,51,1,0,1,0,0.82786285,FALSE,0,گفتنت,0,0
354,3.45232169,0,0.28966014,0.5,2,11,2,1,FALSE,برانندت,592.5,2,0,1,0,0.86380382,FALSE,0,برانندت,0,0.52294793
355,3.709467,2.90E-07,0.26958051,0.5,2,11,2,1,FALSE,عودی,640,2,0,1,0,0.86585664,FALSE,0,عودی,2034,0.52848885
356,3.36357394,0,0.29730281,1,2,11,2,1,FALSE,پوسید,1061,2,0,1,0,0.87072792,FALSE,0,پوسید,0,0.56920601
357,3.50811089,2.60E-07,0.2850537,0,2,11,2,1,FALSE,بیمغز,401.5,2,0,1,0,0.8590324,FALSE,0,بیمغز,1592,0.5554785
358,3.97760041,0,0.25140786,0,1,12,1,0,FALSE,جوز,19,1,0,1,0,0.82251997,FALSE,0,جوز,0,0
359,3.89125397,3.80E-07,0.25698657,0,2,12,2,1,FALSE,مکار,28.5,2,0,1,0,0.83246782,FALSE,0,مکار,1130,0.5
360,3.36348811,5.40E-07,0.2973104,0,2,11,2,1,FALSE,گرینده,800.5,2,0,1,0,0.86814248,FALSE,0,گرینده,1562,0.5050537
361,3.8913398,0,0.2569809,0.5,2,12,2,1,FALSE,سلحدار,811.5,2,0,1,0,0.86785952,FALSE,0,سلحدار,0,0.50845865
362,4.01956746,0,0.24878299,0,1,12,1,0,FALSE,میشدی,19,1,0,1,0,0.82327452,FALSE,0,میشدی,0,0
363,0,0,0,0,1,0,1,1,FALSE,نارها,1570,1,0,0,0,0.86760431,FALSE,0,نارها,0,0
364,3.36348811,3.72E-06,0.2973104,0,2,11,2,1,FALSE,ایمنیم,788,2,0,1,0,0.86807035,FALSE,0,ایمنیم,2716,0.50063613
365,4.425678,0,0.22595408,0,1,12,1,0,FALSE,نورهای,55,1,0,1,0,0.82308589,FALSE,0,نورهای,0,0
366,0,0,0,0,1,0,1,1,FALSE,چارهها,2671,1,0,0,0,0.8758988,FALSE,0,چارهها,0,0
367,3.11295168,0,0.32123852,0.5,2,11,2,1,FALSE,میکنیم,1341.5,2,0,1,0,0.87591545,FALSE,0,میکنیم,0,0.50187056
368,3.64529694,0,0.27432607,0,1,12,1,0,FALSE,چارهای,115,1,0,1,0,0.84553373,FALSE,0,چارهای,0,0
369,0,0,0,0,1,0,1,1,FALSE,ایثارها,8,1,0,0,0,0.80730138,FALSE,0,ایثارها,0,0
370,3.81280577,2.60E-07,0.26227405,0,2,12,2,1,FALSE,پرورت,89.5,2,0,1,0,0.84708722,FALSE,0,پرورت,392,0.51754386
371,0,0,0,0,1,0,1,1,FALSE,انبارها,1570,1,0,0,0,0.86760431,FALSE,0,انبارها,0,0
372,0,0,0,0,1,0,1,1,FALSE,دستارها,1125,1,0,0,0,0.86495229,FALSE,0,دستارها,0,0
373,3.9706463,5.90E-07,0.25184817,0,2,12,2,1,FALSE,ببخشیده,363,2,0,1,0,0.85741234,FALSE,0,ببخشیده,1672,0.51788269
374,5.27345292,1.00E-08,0.18962908,0,2,13,2,1,FALSE,بکنده,6.5,2,0,1,0,0.82629827,FALSE,0,بکنده,4,0.5
375,3.27353875,2.00E-06,0.30547981,0,2,11,2,1,FALSE,گوهرداد,597.5,2,0,1,0,0.86545162,FALSE,0,گوهرداد,8002,0.51378122
376,3.7637971,4.00E-08,0.26568914,0,2,12,2,1,FALSE,اسرارها,89,2,0,1,0,0.84674323,FALSE,0,اسرارها,115,0.55696203
377,4.50656596,9.63E-06,0.22189845,0,2,12,2,1,FALSE,بیحکمتی,788,2,0,1,0,0.86766534,FALSE,0,بیحکمتی,11828,0.50095481
378,3.36357394,0,0.29730281,1,2,11,2,1,FALSE,شهوانیست,1040.5,2,0,1,0,0.8706225,FALSE,0,شهوانیست,0,0.56426247
379,3.33387692,0,0.29995109,1,2,11,2,1,FALSE,نیکوکار,754,2,0,1,0,0.86585109,FALSE,0,نیکوکار,0,0.52179931
380,3.74036563,3.90E-07,0.26735354,0,2,12,2,1,FALSE,جهود,116.5,2,0,1,0,0.8488016,FALSE,0,جهود,669,0.5372093
381,3.33387692,0,0.29995109,1,2,11,2,1,FALSE,پرانوار,947.5,2,0,1,0,0.86859743,FALSE,0,پرانوار,0,0.55702528
382,3.16479272,0,0.31597646,1,2,11,2,1,FALSE,شهوانی,1284.5,2,0,1,0,0.87400133,FALSE,0,شهوانی,0,0.55294877
383,3.81280577,1.13E-06,0.26227405,0,2,12,2,1,FALSE,معطل,362.5,2,0,1,0,0.85709609,FALSE,0,معطل,2030,0.51131542
384,3.43944726,8.07E-05,0.29074439,0,2,11,2,1,FALSE,بیفزا,334.5,2,0,1,0,0.85641367,FALSE,0,بیفزا,97127,0.50075075
385,4.43918977,7.62E-05,0.22526633,0,2,12,2,1,FALSE,زیتونی,42.5,2,0,1,0,0.84151687,FALSE,0,زیتونی,118445,0.50609756
386,3.69753669,7.00E-08,0.27045032,0,2,12,2,1,FALSE,زیتونیست,88.5,2,0,1,0,0.84825233,FALSE,0,زیتونیست,120,0.53353659
387,4.3524161,3.00E-08,0.22975744,0,2,12,2,1,FALSE,ستین,15.5,2,0,1,0,0.83111962,FALSE,0,ستین,20,0.51785714
388,3.51549223,1.30E-07,0.28445519,0,2,11,2,1,FALSE,خودست,194.5,2,0,1,0,0.85396693,FALSE,0,خودست,298,0.51876676
389,4.3524161,1.16E-06,0.22975744,0,2,12,2,1,FALSE,بیکین,1342.5,2,0,1,0,0.87593764,FALSE,0,بیکین,2618,0.50168287
390,3.4142992,7.00E-07,0.29288587,0,2,11,2,1,FALSE,گوناگون,285.5,2,0,1,0,0.85820018,FALSE,0,گوناگون,1005,0.50894454
391,3.36357394,0,0.29730281,1,2,11,2,1,FALSE,چینست,854.5,2,0,1,0,0.86885264,FALSE,0,چینست,0,0.52071907
392,3.91751781,1.63E-06,0.25526368,0,2,12,2,1,FALSE,دیگرست,14.5,2,0,1,0,0.83091434,FALSE,0,دیگرست,2982,0.51923077
393,3.35275942,1.67E-04,0.29826178,0.08791209,14,11,14,11,FALSE,شیوهها,245.5,14,0,3,0,0.87548269,FALSE,0,شیوهها,811025,0.09856971
394,3.54441679,1.60E-07,0.28213386,0,2,12,2,1,FALSE,جوامردی,222.5,2,0,1,0,0.85418886,FALSE,0,جوامردی,463,0.53762136
395,3.27362458,0,0.3054718,1,2,11,2,1,FALSE,نیازارد,881,2,0,1,0,0.86840324,FALSE,0,نیازارد,0,0.57022654
396,3.27362458,0,0.3054718,1,2,11,2,1,FALSE,بازگستردم,627,2,0,1,0,0.86546272,FALSE,0,بازگستردم,0,0.53180662
397,3.27362458,1.05E-06,0.3054718,0.5,4,11,4,2,FALSE,جوامردم,498,4,0,2,1,0.86678873,FALSE,0,جوامردم,5862,0.37584906
398,3.27362458,8.07E-05,0.3054718,0.33333333,4,11,4,2,FALSE,بیازردم,654.6666667,4,0,2,1,0.86950178,FALSE,0,بیازردم,58467,0.39825522
399,4.27336709,1.00E-07,0.23400751,0,2,12,2,1,FALSE,مالیدم,37,2,0,1,0,0.83963604,FALSE,0,مالیدم,222,0.51428571
400,3.42545704,4.40E-07,0.29193185,0.5,2,11,2,1,FALSE,جادوم,378.5,2,0,1,0,0.86012539,FALSE,0,جادوم,1213,0.52063274
401,3.27362458,0,0.3054718,0.5,4,11,4,2,FALSE,فروخوردم,486.6666667,4,0,2,1,0.86681647,FALSE,0,فروخوردم,0,0.37008872
402,4.04634795,0,0.24713643,1,4,12,4,2,FALSE,زادهای,379,4,0,2,2,0.86021971,FALSE,0,زادهای,0,0.51494565
403,3.27362458,0,0.3054718,1,2,11,2,1,FALSE,بگستردم,627,2,0,1,0,0.86546272,FALSE,0,بگستردم,0,0.53180662
404,0,0,0,0,1,0,1,1,FALSE,قالبا,119,1,0,0,0,0.84491789,FALSE,0,قالبا,0,0
405,3.57222556,1.60E-07,0.27993753,0,2,12,2,1,FALSE,بیعاشقی,269.5,2,0,1,0,0.85621949,FALSE,0,بیعاشقی,857,0.559375
406,3.78293709,0,0.26434487,0.5,2,12,2,1,FALSE,زوترک,609,2,0,1,0,0.86542388,FALSE,0,زوترک,0,0.51873935
407,3.2731096,7.87E-05,0.30551986,0,4,11,4,2,FALSE,عاشقا,295,4,0,2,0,0.8652075,FALSE,0,عاشقا,111912,0.25632084
408,3.36357394,2.90E-07,0.29730281,0.5,4,11,4,2,FALSE,گلخن,830.5,4,0,2,2,0.86853085,FALSE,0,گلخن,1776,0.51776808
409,3.93545618,1.00E-08,0.25410015,0,4,11,4,2,FALSE,مبا,22,4,0,2,2,0.83677319,FALSE,0,مبا,9,0.525
410,3.61659943,0,0.27650284,1,2,12,2,1,FALSE,آفریدی,1400,2,0,1,0,0.87655348,FALSE,0,آفریدی,0,0.51169591
411,3.11302781,0,0.32123067,0,1,11,1,0,FALSE,دردمیدی,2671,1,0,1,0,0.8758988,FALSE,0,دردمیدی,0,0
412,3.33379109,1.32E-05,0.29995881,0,2,11,2,1,FALSE,پرزنگ,695,2,0,1,0,0.86511318,FALSE,0,پرزنگ,15389,0.50108303
413,4.17732383,2.00E-08,0.23938771,0,2,11,2,1,FALSE,قندیلک,8,2,0,1,0,0.81150133,FALSE,0,قندیلک,59,0.5
414,3.84361857,2.00E-07,0.2601715,0,2,12,2,1,FALSE,واهلد,109,2,0,1,0,0.84930648,FALSE,0,واهلد,713,0.52427184
415,3.33379109,9.37E-06,0.29995881,0,2,11,2,1,FALSE,فرهنگ,695,2,0,1,0,0.86510209,FALSE,0,فرهنگ,11265,0.50108303
416,3.04171316,3.06E-06,0.3287621,0.33333333,4,11,4,2,FALSE,دنگ,1080.75,4,0,2,0,0.88210164,FALSE,0,دنگ,17049,0.30324074
417,0,0,0,0,1,0,1,1,FALSE,کربلا,2,1,0,0,0,0.76483577,FALSE,0,کربلا,0,0
418,1,7.63E-05,1,0,4,1,4,2,FALSE,کربلایی,18.5,3,0,2,0,0.83149689,FALSE,1,کربلایی,68875,0.5
419,3.58707407,9.90E-07,0.27877874,0,2,11,2,1,FALSE,حسینی,408.5,2,0,1,0,0.8597925,FALSE,0,حسینی,4927,0.5628453
420,3.7523172,0,0.26650199,0,1,12,1,0,FALSE,حشرگاه,427,1,0,1,0,0.8555759,FALSE,0,حشرگاه,0,0
421,4.3335336,4.00E-08,0.23075857,0,4,12,4,2,FALSE,اولیایی,45.5,3,0,2,0,0.83863737,FALSE,1,اولیایی,39,0.50568182
422,3.16479272,1.22E-06,0.31597646,0.5,2,11,2,1,FALSE,خوانمت,1122,2,0,1,0,0.87235353,FALSE,0,خوانمت,10121,0.52429907
423,4.80671187,2.00E-08,0.20804243,0,4,12,4,2,FALSE,کیمیایی,14.5,3,0,2,0,0.82331891,FALSE,1,کیمیایی,12,0.5
424,0,0,0,0,1,0,1,1,FALSE,بیلوا,2,1,0,0,0,0.71035841,FALSE,0,بیلوا,0,0
425,1,7.63E-05,1,0,2,1,2,1,FALSE,بیلوایی,1.5,2,0,1,0,0.77701953,FALSE,0,بیلوایی,88830,0.5
426,1.5,1.53E-04,0.66666667,0,2,2,2,1,FALSE,لوایی,79,2,0,1,0,0.84366955,FALSE,0,لوایی,177658,0.5
427,3.33230347,0,0.30009272,0,1,11,1,0,FALSE,یوسفا,1311,1,0,1,0,0.86579006,FALSE,0,یوسفا,0,0
428,4.67290361,2.24E-06,0.21399971,0,4,12,4,2,FALSE,منتهایی,693.5,3,0,2,0,0.86509099,FALSE,1,منتهایی,2810,0.50072307
429,3.11312334,9.66E-06,0.32122081,0,5,11,5,3,FALSE,قلبها,1339,5,0,2,1,0.87592654,FALSE,0,قلبها,8700,0.5007485
